gene,pval,fdr,mean_dcm,mean_acm,log2fc
ENSG00000277837,0.5425989979806141,1.0,0.0011704846,0.0,-10.194121
ENSG00000230454,0.5425989979806141,1.0,0.010419092,0.009620889,-0.114976406
ENSG00000258346,0.5425989979806141,1.0,0.0014254313,0.0013342914,-0.09525585
KIAA0930,0.5425989979806141,1.0,0.02482008,0.026275046,0.08218241
NMNAT2,0.5425989979806141,1.0,0.036463495,0.03028014,-0.26807308
ENSG00000277630,0.5425989979806141,1.0,0.00027288255,0.00022761378,-0.2606449
TNFSF12-TNFSF13,0.5425989979806141,1.0,5.2115684e-05,0.0,-5.7310658
SKI,0.5425989979806141,1.0,0.14740227,0.12524319,-0.23502493
ENSG00000255102,0.5425989979806141,1.0,0.00025783118,0.00036711706,0.50815296
ENSG00000255555,0.5425989979806141,1.0,0.1203936,0.13212907,0.13418818
ENSG00000236119,0.5425989979806141,1.0,0.00041885994,0.0004436574,0.08278561
ENSG00000260750,0.5425989979806141,1.0,0.0045507858,0.004504977,-0.014592648
SMLR1,0.5425989979806141,1.0,4.923707e-05,0.0005124168,3.3533068
SASH1,0.5425989979806141,1.0,0.23969518,0.24561097,0.035173893
RNPEP,0.5425989979806141,1.0,0.08638434,0.08020224,-0.107126236
CEP250-AS1,0.5425989979806141,1.0,0.02130443,0.024312215,0.19051981
TMEM9,0.5425989979806141,1.0,0.05376344,0.051601622,-0.059207916
ASCL5,0.5425989979806141,1.0,8.8626606e-05,1.8232644e-05,-2.2203703
RPL35,0.5425989979806141,1.0,0.087803654,0.09165232,0.06188965
BARHL1,0.5425989979806141,1.0,3.2174812e-05,0.0,-5.0520163
MIR1915HG,0.5425989979806141,1.0,0.0045474092,0.0038813646,-0.22842693
ENSG00000273107,0.5425989979806141,1.0,0.0017757553,0.0023024841,0.37457275
ENSG00000271981,0.5425989979806141,1.0,2.6869104e-05,0.0,-4.8005943
BIRC3,0.5425989979806141,1.0,0.04125574,0.04587456,0.15309572
GJB4,0.5425989979806141,1.0,3.1316617e-05,6.735096e-05,1.0806856
CEP126,0.5425989979806141,1.0,0.040576752,0.036886472,-0.13755798
AGPAT2,0.5425989979806141,1.0,0.12457089,0.1301402,0.063099146
H4C5,0.5425989979806141,1.0,0.0077917273,0.0071314117,-0.12773848
NETO2,0.5425989979806141,1.0,0.012649118,0.013177767,0.05906439
OPRM1,0.5425989979806141,1.0,0.035778902,0.032344777,-0.14557219
ENSG00000250375,0.5425989979806141,1.0,0.00023337142,0.00040765843,0.8020992
NPC1,0.5425989979806141,1.0,0.17518428,0.18874146,0.10753751
HSFY1,0.5425989979806141,1.0,8.372799e-05,9.821792e-05,0.22776222
SPDYC,0.5425989979806141,1.0,0.00014277999,0.0001668164,0.22302055
ABCF1,0.5425989979806141,1.0,0.09247739,0.09325984,0.012155294
PARP14,0.5425989979806141,1.0,0.05549638,0.04856521,-0.19246674
PLEKHF2,0.5425989979806141,1.0,0.04900029,0.045901734,-0.09423971
LINC01493,0.5425989979806141,1.0,0.00031405175,0.000189219,-0.7279272
TAF1C,0.5425989979806141,1.0,0.077525124,0.08743008,0.17346382
PRRG4,0.5425989979806141,1.0,0.005063407,0.00546045,0.10889053
ENSG00000213121,0.5425989979806141,1.0,0.007697309,0.008480033,0.1396985
TSPAN5-DT,0.5425989979806141,1.0,0.00960853,0.010059545,0.06617069
PIK3R5-DT,0.5425989979806141,1.0,3.0737625e-05,5.4960925e-05,0.81822586
SHPRH,0.5425989979806141,1.0,0.67732227,0.7097786,0.06752655
IRF1,0.5425989979806141,1.0,0.068275586,0.07233635,0.08334994
HINT1,0.5425989979806141,1.0,0.124699794,0.133371,0.0969851
CTXND1,0.5425989979806141,1.0,0.11455427,0.10080667,-0.18443847
FGD5,0.5425989979806141,1.0,0.0128708845,0.008900037,-0.5321779
ENSG00000254163,0.5425989979806141,1.0,0.10690363,0.12627026,0.24020195
SLC36A3,0.5425989979806141,1.0,0.0034563246,0.0033064247,-0.06394768
USP10,0.5425989979806141,1.0,0.2630954,0.26819998,0.027722955
ENSG00000237813,0.5425989979806141,1.0,0.6817382,0.71481985,0.06836176
ENSG00000225420,0.5425989979806141,1.0,0.027294923,0.027501894,0.010898113
ENSG00000255167,0.5425989979806141,1.0,3.3371645e-05,0.0002807244,3.0349941
SLC66A3,0.5425989979806141,1.0,0.029758465,0.031012066,0.059527397
ENSG00000257587,0.5425989979806141,1.0,8.1237245e-05,0.00018384602,1.1684599
RFX4,0.5425989979806141,1.0,0.018793477,0.01908813,0.02244234
EBP,0.5425989979806141,1.0,0.062551364,0.067287885,0.105303764
ENSG00000259093,0.5425989979806141,1.0,3.7793154e-05,0.0,-5.27773
CCNJL,0.5425989979806141,1.0,0.20500256,0.18784688,-0.12608409
PIDD1,0.5425989979806141,1.0,0.068220966,0.07311827,0.10001516
PABPC4,0.5425989979806141,1.0,0.27166277,0.23737162,-0.19466865
CHD6,0.5425989979806141,1.0,0.593636,0.61199534,0.043942034
ENSG00000228680,0.5425989979806141,1.0,3.4046894e-05,5.744444e-05,0.7377796
SYNE3-AS1,0.5425989979806141,1.0,0.0015460548,0.0011847324,-0.38374615
ENSG00000229370,0.5425989979806141,1.0,0.005089393,0.00343183,-0.5683789
OPA1-AS1,0.5425989979806141,1.0,0.07456111,0.07726997,0.05148387
LINC02965,0.5425989979806141,1.0,0.0018548026,0.0014105239,-0.3947897
ANO4,0.5425989979806141,1.0,0.015084394,0.014733282,-0.0339756
NDST1,0.5425989979806141,1.0,0.15896788,0.15201329,-0.064537525
SLC30A9,0.5425989979806141,1.0,0.45351043,0.46954888,0.050139546
PAOX,0.5425989979806141,1.0,0.011687801,0.009933451,-0.23461485
NOS1AP,0.5425989979806141,1.0,0.30719593,0.3135163,0.029381275
LINC02306,0.5425989979806141,1.0,0.117456235,0.12797111,0.12369394
DRC12,0.5425989979806141,1.0,0.0007981191,0.000596661,-0.41908264
PAQR7,0.5425989979806141,1.0,0.004359419,0.005527202,0.3423438
TRIM45,0.5425989979806141,1.0,0.068831116,0.074340105,0.11107826
KRTDAP,0.5425989979806141,1.0,0.00024229831,0.00024258444,0.0016956329
ENSG00000263477,0.5425989979806141,1.0,0.008446536,0.008997444,0.09114504
ENSG00000228028,0.5425989979806141,1.0,0.00021053868,4.14045e-05,-2.3186321
LINC00437,0.5425989979806141,1.0,0.0006138681,0.00060760765,-0.014763832
SLITRK3,0.5425989979806141,1.0,3.7044225e-05,0.0,-5.249605
LBX1,0.5425989979806141,1.0,4.5121047e-05,0.0,-5.5273533
ENSG00000250274,0.5425989979806141,1.0,5.7484423e-05,0.00013064014,1.170475
ENSG00000276727,0.5425989979806141,1.0,0.00019473863,8.725427e-05,-1.1491909
ENSG00000260272,0.5425989979806141,1.0,0.0023673205,0.0027364139,0.20894909
ENSG00000234626,0.5425989979806141,1.0,5.0029703e-05,0.0,-5.6732645
TEPSIN,0.5425989979806141,1.0,0.028394025,0.02993692,0.07633591
MAP2K6,0.5425989979806141,1.0,0.01518001,0.013623536,-0.1560607
KCNJ16,0.5425989979806141,1.0,0.0012830376,0.013032356,3.343449
LRRC3B-AS1,0.5425989979806141,1.0,4.742327e-05,0.0,-5.5976286
LINC02823,0.5425989979806141,1.0,3.2670032e-05,0.0,-5.073393
IMP3,0.5425989979806141,1.0,0.04118228,0.044420335,0.10919428
ENSG00000267284,0.5425989979806141,1.0,0.0025828453,0.0028563146,0.14514065
ZNF511,0.5425989979806141,1.0,0.0005040588,0.0005565375,0.14261723
INIP,0.5425989979806141,1.0,0.09822784,0.10527564,0.099966526
ENSG00000260673,0.5425989979806141,1.0,0.000102468606,4.9706006e-05,-1.028964
ALG9,0.5425989979806141,1.0,0.0106720915,0.013303971,0.31798744
FDX1,0.5425989979806141,1.0,0.13845485,0.14647336,0.08122206
FREY1,0.5425989979806141,1.0,2.9347382e-05,0.0,-4.9235
CLIP4,0.5425989979806141,1.0,0.28313783,0.29601213,0.064151525
MYL12B,0.5425989979806141,1.0,0.11105277,0.10710506,-0.0522182
TNFAIP2,0.5425989979806141,1.0,0.026908329,0.02405756,-0.16155624
PBRM1,0.5425989979806141,1.0,0.60621935,0.63535774,0.067729115
ENSG00000274834,0.5425989979806141,1.0,4.7683385e-05,7.549953e-05,0.6520214
GLT8D1,0.5425989979806141,1.0,0.056983165,0.05595477,-0.026274204
NEK4,0.5425989979806141,1.0,0.12338403,0.1296162,0.071089745
ZNF235,0.5425989979806141,1.0,0.31521133,0.34201115,0.1177237
MIR124-1HG,0.5425989979806141,1.0,0.00014715835,0.0,-7.2109957
DBF4B,0.5425989979806141,1.0,0.13043508,0.12662034,-0.0428226
LINC01412,0.5425989979806141,1.0,3.891879e-05,0.0,-5.3189955
ENSG00000254187,0.5425989979806141,1.0,0.00024078813,0.00061140914,1.3407526
C19orf18,0.5425989979806141,1.0,0.19219017,0.18121257,-0.08485103
ZNF497,0.5425989979806141,1.0,0.009685054,0.010892911,0.16954088
ENSG00000256458,0.5425989979806141,1.0,6.500958e-05,3.6611345e-05,-0.8115082
ENSG00000228873,0.5425989979806141,1.0,3.6650865e-05,0.0,-5.2346106
TBC1D3I,0.5425989979806141,1.0,3.2914504e-05,0.0,-5.08383
DUSP2,0.5425989979806141,1.0,0.008499806,0.009840943,0.21134377
ENSG00000260661,0.5425989979806141,1.0,0.15874495,0.14924207,-0.08905578
OR2J2,0.5425989979806141,1.0,4.9136444e-05,6.3779116e-05,0.36966896
ENSG00000260838,0.5425989979806141,1.0,3.7252503e-05,0.0,-5.2574816
HLA-G,0.5425989979806141,1.0,3.268271e-05,0.0,-5.0739355
MAP3K3,0.5425989979806141,1.0,0.52424896,0.5409092,0.045134187
C12orf75-AS1,0.5498302399970156,1.0,0.0005236877,0.0006895077,0.39619827
LINC02621,0.5498302399970156,1.0,0.0006029816,0.00045090087,-0.41849804
LINC01792,0.5498302399970156,1.0,0.0011204104,0.001224086,0.1275692
LINC01081,0.5498302399970156,1.0,0.00354232,0.0033001443,-0.10213566
ENSG00000255191,0.5498302399970156,1.0,0.0024955182,0.00078285567,-1.671258
LINC02626,0.5498302399970156,1.0,0.00041161294,0.0006730437,0.7080536
LINC01514,0.5498302399970156,1.0,0.0013827751,0.0014017571,0.019656181
S100A12,0.5498302399970156,1.0,0.001704258,0.0017620375,0.048072815
CD2,0.5498302399970156,1.0,0.00066229136,0.0013932236,1.0717468
TBCEL-TECTA,0.5498302399970156,1.0,0.009061704,0.007875938,-0.20230675
ENSG00000250993,0.5498302399970156,1.0,0.0029670272,0.003142926,0.083063126
ENSG00000253344,0.5498302399970156,1.0,0.0035038819,0.0025470555,-0.45996857
ENSG00000268083,0.5498302399970156,1.0,0.0027440323,0.0023105503,-0.24796295
OR6C2,0.5498302399970156,1.0,0.0018132058,0.0020958707,0.2088995
ENSG00000260624,0.5498302399970156,1.0,0.00028328164,0.00034948796,0.3020439
ENSG00000225537,0.5498302399970156,1.0,0.0032572593,0.0032835184,0.011580467
DCHS2,0.5498302399970156,1.0,0.0041961535,0.0035441597,-0.24356031
ENSG00000273599,0.5498302399970156,1.0,0.0020397059,0.0022769046,0.15863895
ENSG00000268945,0.5498302399970156,1.0,0.005812439,0.005770603,-0.010419846
ATP1B2,0.5498302399970156,1.0,0.0015956393,0.0013524352,-0.23841286
ENSG00000273077,0.5498302399970156,1.0,0.0032584982,0.0029735374,-0.13198471
LINC02468,0.5498302399970156,1.0,9.195698e-05,8.639184e-05,-0.0890646
CSPG5,0.5498302399970156,1.0,0.0029018384,0.001529576,-0.92338943
CHRNB4,0.5498302399970156,1.0,0.009759378,0.009054866,-0.1080842
LINC01584,0.5498302399970156,1.0,0.0020132295,0.0021487067,0.09391117
FKBP1C,0.5498302399970156,1.0,0.002322306,0.0017494414,-0.40846062
ANKHD1,0.5498302399970156,1.0,0.00036501756,0.00016021077,-1.1829653
LINC00304,0.5498302399970156,1.0,0.00032395122,0.000299767,-0.111577034
ENSG00000272916,0.5498302399970156,1.0,0.00044308166,0.0002635924,-0.74705315
ENSG00000272279,0.5498302399970156,1.0,7.141875e-05,9.148551e-05,0.3528633
ENSG00000258232,0.5498302399970156,1.0,0.0010898358,0.00078725617,-0.46869755
AP3B2,0.5498302399970156,1.0,0.0063436646,0.00637203,0.0064353943
SERPINA5,0.5498302399970156,1.0,0.00035638636,0.00027721614,-0.36127853
NRARP,0.5498302399970156,1.0,0.00096850726,0.00057656266,-0.7472744
ENSG00000228384,0.5498302399970156,1.0,0.005878714,0.0065471614,0.15534401
ENSG00000276742,0.5498302399970156,1.0,0.0003847919,0.00055293983,0.52190685
TRPA1,0.5498302399970156,1.0,0.0019009784,0.0011871619,-0.6787691
TMX2,0.5498302399970156,1.0,6.1328254e-05,2.8381359e-05,-1.0849848
MAGI2-AS2,0.5498302399970156,1.0,0.00024123806,0.00018407848,-0.3882885
GPR149,0.5498302399970156,1.0,0.0037175182,0.003862741,0.055270195
BTLA,0.5498302399970156,1.0,0.0061701033,0.006562612,0.0889616
ENSG00000261840,0.5498302399970156,1.0,0.007014009,0.0057231965,-0.29337168
ENSG00000254461,0.5498302399970156,1.0,0.0041105617,0.0035780312,-0.20011711
DOCK7-DT,0.5498302399970156,1.0,0.0061602043,0.006009971,-0.03561449
KDM2B-DT,0.5571086537738432,1.0,0.016264472,0.0124653485,-0.3837738
PSPC1,0.5571086537738432,1.0,0.36246288,0.37207463,0.037758708
LINC02576,0.5571086537738432,1.0,0.023937462,0.02405919,0.007317543
PCDH9-AS3,0.5571086537738432,1.0,0.034554552,0.03535203,0.03291607
ELOA2,0.5571086537738432,1.0,0.00035785313,0.00031377733,-0.18906212
CDRT15,0.5571086537738432,1.0,0.00011637671,4.7980764e-05,-1.2608585
LINC02077,0.5571086537738432,1.0,0.020717176,0.028028145,0.43603086
TMEFF2,0.5571086537738432,1.0,0.5800688,0.63108605,0.12161249
RPH3AL,0.5571086537738432,1.0,0.014009524,0.011490644,-0.28592587
LINC02702,0.5571086537738432,1.0,0.00013294842,3.94128e-05,-1.7287941
TAP1,0.5571086537738432,1.0,0.014414509,0.013921766,-0.050176144
HMGXB4,0.5571086537738432,1.0,0.17259537,0.18306296,0.08494544
PLD5,0.5571086537738432,1.0,0.12593731,0.14136782,0.16674662
DENND6B,0.5571086537738432,1.0,0.01063646,0.009226545,-0.20513535
SELENOO,0.5571086537738432,1.0,0.33932108,0.3577198,0.07617879
DLGAP1-AS4,0.5571086537738432,1.0,0.004485134,0.0049589192,0.14484406
FYTTD1,0.5571086537738432,1.0,0.21760139,0.21197468,-0.037795544
ABHD13,0.5571086537738432,1.0,0.06397205,0.06157468,-0.05510378
HHIP,0.5571086537738432,1.0,0.0849079,0.08906959,0.069033384
ENSG00000271670,0.5571086537738432,1.0,0.0061900783,0.006456651,0.060818672
SPMIP8,0.5571086537738432,1.0,0.002564914,0.002715527,0.08229065
ENSG00000259481,0.5571086537738432,1.0,0.13530861,0.15039873,0.15253758
HAPLN3,0.5571086537738432,1.0,0.028836938,0.02468881,-0.22405243
PSMA6,0.5571086537738432,1.0,0.00011974826,2.2757435e-05,-2.3455515
PIGR,0.5571086537738432,1.0,0.00022153983,0.000524392,1.2393303
COL10A1,0.5571086537738432,1.0,0.16181506,0.17465651,0.11017394
PGP,0.5571086537738432,1.0,0.45312265,0.42493728,-0.09265137
DDIT4,0.5571086537738432,1.0,0.09484668,0.099944115,0.075523615
ENKD1,0.5571086537738432,1.0,0.019352715,0.021717332,0.16630268
ENSG00000248514,0.5571086537738432,1.0,0.017379172,0.02003454,0.20511866
KREMEN1,0.5571086537738432,1.0,0.17415258,0.1610222,-0.11309147
UBE2Q1,0.5571086537738432,1.0,0.024793463,0.024100738,-0.040881157
CDK11B,0.5571086537738432,1.0,0.11097097,0.12676942,0.19202304
PAXX,0.5571086537738432,1.0,0.070824206,0.07752087,0.13034058
PTDSS1,0.5571086537738432,1.0,0.31449035,0.32122037,0.0305475
PARP15,0.5571086537738432,1.0,0.011017223,0.009027079,-0.28740072
APOH,0.5571086537738432,1.0,0.004347785,0.004241559,-0.035677433
MARCHF10,0.5571086537738432,1.0,0.010273321,0.010596166,0.044635296
ZNF500,0.5571086537738432,1.0,0.07052808,0.06706837,-0.072564125
DHX38,0.5571086537738432,1.0,0.075830966,0.07645169,0.01176095
MBTPS1,0.5571086537738432,1.0,0.48951116,0.5396305,0.14062983
ENSG00000263765,0.5571086537738432,1.0,0.0030553488,0.0036891003,0.2718506
ABCA2,0.5571086537738432,1.0,0.025095413,0.02884944,0.20111227
ST6GALNAC1,0.5571086537738432,1.0,0.0020876771,0.0017362566,-0.26577854
ACAT2,0.5571086537738432,1.0,0.028522212,0.02563145,-0.15416527
TTLL11,0.5571086537738432,1.0,0.23576039,0.23831172,0.0155284405
BORA,0.5571086537738432,1.0,0.014915586,0.015833843,0.086185455
LINC02829,0.5571086537738432,1.0,8.0394006e-05,8.196904e-05,0.027650833
LINC02122,0.5571086537738432,1.0,0.0008059922,0.0005520261,-0.545207
IVNS1ABP,0.5571086537738432,1.0,0.23573771,0.24634242,0.063482285
GBX2-AS1,0.5571086537738432,1.0,0.4773506,0.40901113,-0.22290862
MCF2L2,0.5571086537738432,1.0,0.053138755,0.055816703,0.07093096
LURAP1L-AS1,0.5571086537738432,1.0,0.043402687,0.047248095,0.12246895
SORBS2,0.5571086537738432,1.0,3.46056,3.3665662,-0.039727688
LINC02740,0.5571086537738432,1.0,0.0013578137,0.0028542052,1.0712471
LTBP2,0.5571086537738432,1.0,0.03575006,0.029328475,-0.285635
BCOR,0.5571086537738432,1.0,0.21371365,0.21487296,0.0078048706
KCNAB1-AS1,0.5571086537738432,1.0,4.683667e-05,7.411043e-05,0.6508961
ENSG00000267571,0.5571086537738432,1.0,0.04695958,0.04426186,-0.085353374
SDHB,0.5571086537738432,1.0,0.3777583,0.39025417,0.04695046
LINC02593,0.5571086537738432,1.0,0.00037228948,2.660825e-05,-3.757123
ENSG00000259113,0.5571086537738432,1.0,0.0052062594,0.003824111,-0.44502306
TGIF1,0.5571086537738432,1.0,0.04560308,0.04233274,-0.10735512
RPS4Y2,0.5571086537738432,1.0,8.271926e-05,8.297576e-05,0.0044136047
HKDC1,0.5571086537738432,1.0,0.006480279,0.0057268185,-0.17829275
PPM1F,0.5571086537738432,1.0,0.07013695,0.060323633,-0.21744776
GARIN2,0.5571086537738432,1.0,0.022869023,0.024040561,0.07207298
FKBP14-AS1,0.5571086537738432,1.0,0.018266892,0.016628215,-0.13559008
TBL2,0.5571086537738432,1.0,0.033385415,0.029458689,-0.1805191
CBARP-DT,0.5571086537738432,1.0,4.506059e-05,6.152046e-05,0.4407959
ENSG00000255384,0.5571086537738432,1.0,0.027412664,0.025583232,-0.09964037
DLGAP1,0.5571086537738432,1.0,0.15665701,0.14584948,-0.10312843
FZR1,0.5571086537738432,1.0,0.031018497,0.029838245,-0.05596447
MRPL54,0.5571086537738432,1.0,0.036578894,0.03412572,-0.100149155
AAMP,0.5571086537738432,1.0,0.06859267,0.06508785,-0.075665
PPA1,0.5571086537738432,1.0,0.07576315,0.07316908,-0.050261497
KCNK1,0.5571086537738432,1.0,0.24353269,0.26692456,0.13231623
MRFAP1L2,0.5571086537738432,1.0,0.020951184,0.022603609,0.109516144
ZNF263,0.5571086537738432,1.0,0.063021496,0.066521086,0.07796669
PPP1R14D,0.5571086537738432,1.0,0.0019052029,0.00187858,-0.020291328
ENSG00000275638,0.5571086537738432,1.0,0.00049530924,7.264358e-05,-2.7526073
LMLN,0.5571086537738432,1.0,0.1039397,0.10895458,0.067979336
SELPLG,0.5571086537738432,1.0,0.003653247,0.0031211928,-0.22701454
IPMK,0.5571086537738432,1.0,0.140568,0.1396063,-0.009904146
ENSG00000278831,0.5571086537738432,1.0,0.00044230308,0.00070899795,0.67952156
LINC03021,0.5571086537738432,1.0,0.0006981455,0.0007747376,0.14997578
GALNT10,0.5571086537738432,1.0,0.17182094,0.16520229,-0.05667162
EPHA2-AS1,0.5571086537738432,1.0,0.00022141838,0.00021117894,-0.06799412
NUDT11,0.5571086537738432,1.0,0.00025282564,0.00016434457,-0.6183624
ARHGEF6,0.5571086537738432,1.0,0.37993225,0.34381536,-0.14410782
SBNO1,0.5571086537738432,1.0,0.22686261,0.2331596,0.039498806
ENSG00000235939,0.5571086537738432,1.0,0.07793729,0.0742752,-0.06943202
CNFN,0.5571086537738432,1.0,0.0003852287,0.0001590808,-1.2706556
FAM200C,0.5571086537738432,1.0,0.022693394,0.024223628,0.09413862
MAT2B,0.5571086537738432,1.0,0.0605411,0.065326035,0.10974145
LINC03097,0.5571086537738432,1.0,3.7510083e-05,0.00010133696,1.4100189
LINC01641,0.5571086537738432,1.0,0.003605926,0.0037472541,0.055448532
ENSG00000237212,0.5571086537738432,1.0,0.00043702652,0.00045700354,0.06434059
MXRA5,0.5571086537738432,1.0,0.0052546402,0.005023792,-0.06480265
LINC01234,0.5571086537738432,1.0,0.0020231917,0.002084593,0.0431118
FGF22,0.5571086537738432,1.0,0.0063999454,0.005540317,-0.20805597
TBC1D30,0.5571086537738432,1.0,0.010329635,0.0062312926,-0.729094
RAB9A,0.5571086537738432,1.0,0.14596711,0.15117669,0.050591946
ENSG00000254756,0.5571086537738432,1.0,0.0002004631,0.000120461846,-0.73001194
IL31RA,0.5571086537738432,1.0,0.022636209,0.029267764,0.37066555
GSTT2B,0.5571086537738432,1.0,0.044869456,0.041988432,-0.09573984
LINC01562,0.5571086537738432,1.0,0.008469607,0.009081456,0.10061693
ENSG00000284999,0.5571086537738432,1.0,0.03491683,0.03493166,0.00061273575
SLC1A7,0.5571086537738432,1.0,0.0007064444,0.0006604756,-0.0969286
EFHD2,0.5571086537738432,1.0,0.043194994,0.045197017,0.06536198
HMGXB3,0.5571086537738432,1.0,0.17353655,0.1670674,-0.054809093
ZCCHC10,0.5571086537738432,1.0,0.1632357,0.15660165,-0.059856653
ENSG00000285040,0.5571086537738432,1.0,3.89107e-05,0.00010348299,1.3884201
GYG1,0.5571086537738432,1.0,0.12824701,0.11857382,-0.113138676
ARHGAP25,0.5571086537738432,1.0,0.033924434,0.026323562,-0.36595774
PDE2A-AS2,0.5571086537738432,1.0,0.00025329978,7.485818e-05,-1.7451534
GJB7,0.5571086537738432,1.0,0.029998757,0.022514394,-0.41403866
DSC2,0.5571086537738432,1.0,0.13785683,0.14972875,0.119179726
DCAF8-DT,0.5571086537738432,1.0,0.008641434,0.009999803,0.21060658
FAM242A,0.5571086537738432,1.0,0.009593595,0.0072404426,-0.40594482
BMAL1,0.5571086537738432,1.0,0.14895777,0.16610035,0.15715075
LINC01548,0.5571086537738432,1.0,0.0009895869,0.00062211993,-0.66877365
ENSG00000256152,0.5571086537738432,1.0,0.0012954344,0.0015123119,0.22315979
SLC30A4-AS1,0.5571086537738432,1.0,0.03572289,0.039286025,0.13716412
RCCD1,0.5571086537738432,1.0,0.05837706,0.054989763,-0.086236954
PSMC1,0.5571086537738432,1.0,0.16610907,0.17325112,0.06073332
FAM209A,0.5571086537738432,1.0,0.0029117167,0.0033352622,0.19586754
FGF10-AS1,0.5571086537738432,1.0,0.0024401445,0.0011896167,-1.0358486
ZNF154,0.5571086537738432,1.0,0.07026983,0.06831655,-0.04066968
SMPD3,0.5571086537738432,1.0,0.0030118397,0.0033039663,0.13351154
FXYD3,0.5571086537738432,1.0,0.00043496673,0.00060877204,0.4840517
RASGRP1,0.5571086537738432,1.0,0.08673696,0.105472445,0.2821443
CCDC194,0.5571086537738432,1.0,0.00031171585,0.00012416019,-1.3210764
UBTD2,0.5571086537738432,1.0,0.13844992,0.13469344,-0.039684296
TAFAZZIN,0.5571086537738432,1.0,0.24978927,0.23643604,-0.079261065
CERKL,0.5571086537738432,1.0,0.0057951016,0.0061146743,0.07742834
ZNF136,0.5571086537738432,1.0,0.05636051,0.05783041,0.03714323
NLRP11,0.5571086537738432,1.0,0.0037223382,0.0041259,0.14846134
SMAD2,0.5571086537738432,1.0,0.4474544,0.44232655,-0.016628861
ENSG00000251471,0.5571086537738432,1.0,0.0005029252,0.0004653624,-0.11175823
TAF6,0.5571086537738432,1.0,0.021684539,0.020172007,-0.104307175
ENSG00000253420,0.5571086537738432,1.0,0.25417444,0.2734101,0.10524726
SLC51A,0.5571086537738432,1.0,0.10073985,0.09486812,-0.08663821
ENSG00000228843,0.5571086537738432,1.0,0.0002737847,0.00018200235,-0.5864401
ZFX-AS1,0.5571086537738432,1.0,0.007183952,0.0058985245,-0.28437996
ANKRD18A,0.5571086537738432,1.0,0.040244892,0.038085196,-0.07957363
PPP2R2D,0.5571086537738432,1.0,0.37434542,0.37852424,0.01601553
CDK5RAP1,0.5571086537738432,1.0,0.20587271,0.20127364,-0.032594204
ENSG00000261098,0.5571086537738432,1.0,0.014097895,0.015044648,0.09376383
MARK1,0.5571086537738432,1.0,0.5064507,0.5069567,0.0014406443
JAKMIP3,0.5571086537738432,1.0,0.052814227,0.048553247,-0.12135649
KIF13B,0.5571086537738432,1.0,0.30035925,0.3032185,0.013668656
C11orf68,0.5571086537738432,1.0,0.032631114,0.033037968,0.017876148
ENSG00000260201,0.5571086537738432,1.0,4.330692e-05,0.0002648134,2.5848103
LINC01427,0.5571086537738432,1.0,0.00013976515,0.0001831406,0.38751698
LRAT,0.5571086537738432,1.0,0.0076388465,0.0067896824,-0.16998672
GASK1B-AS1,0.5571086537738432,1.0,0.2525714,0.23093295,-0.12921679
EMX2OS,0.5571086537738432,1.0,0.003045975,0.00486106,0.6741905
LINC02973,0.5571086537738432,1.0,0.00020536587,9.427144e-05,-1.1150885
OAS2,0.5571086537738432,1.0,0.0011616724,0.0004588131,-1.3383255
CDC16,0.5571086537738432,1.0,0.2177783,0.22767706,0.06412864
TIMM13,0.5571086537738432,1.0,0.084146924,0.087627865,0.058478594
BMERB1,0.5571086537738432,1.0,0.37390772,0.36406124,-0.038501024
FLG2,0.5571086537738432,1.0,0.013366873,0.011567528,-0.20856476
ENSG00000249916,0.5571086537738432,1.0,0.23627847,0.21416292,-0.14177895
PKNOX2,0.5571086537738432,1.0,0.05010989,0.0546656,0.12553549
ENSG00000272770,0.5571086537738432,1.0,0.00090745144,0.00070901343,-0.3555622
TSPOAP1-AS1,0.5571086537738432,1.0,0.100329205,0.109917,0.13167167
ENSG00000258695,0.5571086537738432,1.0,0.024404658,0.029072206,0.2524743
LINC02660,0.5571086537738432,1.0,0.012550319,0.013921545,0.14958382
ENSG00000236990,0.5571086537738432,1.0,0.0011868608,0.00090532005,-0.3902731
SPIN2A,0.5571086537738432,1.0,0.0040267436,0.0035872562,-0.16668892
PICK1,0.5571086537738432,1.0,0.074518055,0.07919959,0.08790183
TOPORS,0.5571086537738432,1.0,0.062173717,0.06476593,0.058929443
GLRB,0.5571086537738432,1.0,0.16341163,0.17640384,0.110370636
ENSG00000224400,0.5571086537738432,1.0,0.0014128479,0.0012339125,-0.19521809
CSMD3,0.5571086537738432,1.0,0.028516205,0.027770896,-0.038206577
BDP1,0.5571086537738432,1.0,0.5224458,0.56189567,0.1050207
DPF3,0.5571086537738432,1.0,1.2951494,1.2452753,-0.056653887
SIRLNT,0.5571086537738432,1.0,0.0035357322,0.0043570083,0.30125237
ENSG00000237689,0.5571086537738432,1.0,0.00039138223,0.0003676226,-0.09011555
GAB4,0.5571086537738432,1.0,0.0020191201,0.0022000154,0.12372875
ZNF295-AS1,0.5571086537738432,1.0,0.0024083667,0.0033912973,0.49360847
ENSG00000273007,0.5571086537738432,1.0,0.0022140534,0.0022954643,0.052072525
RANBP17,0.5571086537738432,1.0,0.362042,0.35361677,-0.033970356
RFXAP,0.5571086537738432,1.0,0.07069929,0.07814126,0.144387
ENSG00000240033,0.5571086537738432,1.0,0.00034856147,0.0002405484,-0.53323364
