gene,pval,fdr,mean_dcm,mean_acm,log2fc
ENSG00000230647,0.45968635129540225,1.0,0.0015021601,0.0014673735,-0.033780098
UTP11,0.45968635129540225,1.0,0.04318446,0.046360843,0.1023922
CDO1,0.45968635129540225,1.0,0.007804322,0.0065084784,-0.26191616
PBOV1,0.45968635129540225,1.0,0.00014924355,0.00016290598,0.12556458
CPEB2,0.45968635129540225,1.0,0.20766595,0.19535947,-0.08813286
SLC15A4,0.45968635129540225,1.0,0.25553754,0.23604862,-0.11445069
INAFM1,0.45968635129540225,1.0,0.019817095,0.017250068,-0.20013285
VTN,0.45968635129540225,1.0,0.0018795666,0.001363336,-0.46296883
IL23R,0.45968635129540225,1.0,0.0041747508,0.0043767225,0.068145275
GPR171,0.45968635129540225,1.0,0.008959354,0.005440046,-0.7196717
LRRC8E,0.45968635129540225,1.0,0.004031803,0.0030818267,-0.38752937
ENSG00000272969,0.45968635129540225,1.0,0.0012548086,0.0013017416,0.052934647
KAT2A,0.45968635129540225,1.0,0.09061535,0.10207866,0.17185211
TXNDC17,0.45968635129540225,1.0,0.015953867,0.016983204,0.09019709
LINC01307,0.45968635129540225,1.0,0.0010498434,0.0006455016,-0.7008219
DTNBP1,0.45968635129540225,1.0,0.19190434,0.20079768,0.06535506
FSIP1,0.45968635129540225,1.0,0.09973196,0.07801995,-0.35420895
ANGPTL1,0.45968635129540225,1.0,0.14038108,0.15432271,0.13660097
ENSG00000273145,0.45968635129540225,1.0,0.0030071787,0.0033685695,0.16367435
IDH1,0.45968635129540225,1.0,0.16477935,0.16713865,0.020509958
HAO1,0.45968635129540225,1.0,0.00075545185,0.00091301865,0.27297592
ENSG00000255038,0.45968635129540225,1.0,0.0010416466,0.0012045638,0.2094574
COMMD2,0.45968635129540225,1.0,0.14341283,0.14144321,-0.019951105
PSMC3IP,0.45968635129540225,1.0,0.015559971,0.013976992,-0.15477467
PCYOX1,0.45968635129540225,1.0,0.067803085,0.07200092,0.086663246
PREP,0.45968635129540225,1.0,0.18764059,0.19910319,0.08554411
LINC02558,0.45968635129540225,1.0,1.7777704e-05,5.5601777e-05,1.5918264
LRRC49,0.45968635129540225,1.0,0.4472838,0.4658004,0.05852127
STEAP4,0.45968635129540225,1.0,0.014737481,0.008443376,-0.80352545
KCNJ9,0.45968635129540225,1.0,0.00011361001,2.8318815e-05,-1.9668341
LINC02536,0.45968635129540225,1.0,0.00036187083,0.00048549694,0.4229746
PPP2R5B,0.45968635129540225,1.0,0.06368181,0.06743591,0.08263445
SNHG27,0.45968635129540225,1.0,0.014570598,0.01623473,0.15601301
GPR180,0.45968635129540225,1.0,0.07132241,0.08081215,0.18021417
KLHL12,0.45968635129540225,1.0,0.072066225,0.07558707,0.06881523
TSPAN7,0.45968635129540225,1.0,0.0022709118,0.001759288,-0.3680954
CNTNAP1,0.45968635129540225,1.0,0.026384257,0.028074,0.08955383
ENSG00000254040,0.45968635129540225,1.0,4.365574e-05,4.6155215e-05,0.07857227
SFXN5,0.45968635129540225,1.0,0.39582488,0.37323672,-0.08477116
RNF121,0.45968635129540225,1.0,0.12153069,0.12664281,0.05944395
LINC02694,0.45968635129540225,1.0,0.05710043,0.056596074,-0.01279974
TIPARP,0.45968635129540225,1.0,0.17697297,0.20111442,0.18448639
PVR,0.45968635129540225,1.0,0.053264216,0.05895225,0.14637756
TSPYL1,0.45968635129540225,1.0,0.04239615,0.043172568,0.026180744
SOX5,0.45968635129540225,1.0,0.2823532,0.27288616,-0.04920149
STAU2,0.45968635129540225,1.0,0.63813436,0.65448207,0.03649336
ENSG00000234273,0.4663134285744105,1.0,0.001335768,0.0014653695,0.13349915
SERTAD1,0.4663134285744105,1.0,0.022359408,0.01772567,-0.33502483
ENSG00000224250,0.4663134285744105,1.0,5.8656988e-05,5.651465e-05,-0.052761078
LINC01141,0.4663134285744105,1.0,0.00097314466,0.0012381616,0.34715652
LINC00850,0.4663134285744105,1.0,0.0011667409,0.001386353,0.24861526
ENSG00000250855,0.4663134285744105,1.0,0.0029336675,0.002418234,-0.27864647
LINC00632,0.4663134285744105,1.0,0.0058938754,0.0035554094,-0.72903967
LINC01912,0.4663134285744105,1.0,6.281909e-05,0.00011162654,0.8194876
ENSG00000283149,0.4663134285744105,1.0,0.008826421,0.005940022,-0.57128096
ENSG00000235038,0.4663134285744105,1.0,0.0030246573,0.0032235065,0.09183025
ENSG00000229311,0.4663134285744105,1.0,0.00035418879,0.0005700075,0.6849241
MYCN,0.4663134285744105,1.0,0.00011975983,0.00032425503,1.429431
PDZD4,0.4663134285744105,1.0,0.0015306945,0.0016371356,0.096925735
ENSG00000267618,0.4663134285744105,1.0,0.002225023,0.00080808776,-1.4601002
ENSG00000271009,0.4663134285744105,1.0,0.0018612669,0.001949374,0.0666914
QPCT,0.4663134285744105,1.0,0.002511365,0.0023564524,-0.091817856
NANOGNB,0.4663134285744105,1.0,0.0017310954,0.0014790808,-0.22684288
ASB9,0.4663134285744105,1.0,0.023057995,0.0025173454,-3.1947818
ENSG00000269091,0.4663134285744105,1.0,0.00028184673,0.00033056558,0.2292738
GATA2,0.4663134285744105,1.0,0.0025565675,0.0023959342,-0.09358215
SLC1A1,0.4663134285744105,1.0,0.025912996,0.025235197,-0.038237095
MAP4K1-AS1,0.4663134285744105,1.0,0.0005801319,0.00070056156,0.27170467
PAK6,0.4663134285744105,1.0,0.0031031878,0.00346809,0.16034126
ENSG00000245748,0.4663134285744105,1.0,0.010153121,0.007003032,-0.5358076
LINC01816,0.4663134285744105,1.0,0.00069993205,0.00087373354,0.31956863
ENSG00000274294,0.4663134285744105,1.0,7.593499e-05,0.00016836294,1.1384058
ENSG00000270090,0.4663134285744105,1.0,0.000374799,0.00024024304,-0.6394739
ENSG00000285374,0.4663134285744105,1.0,0.00015412964,4.807617e-05,-1.6603804
C1orf21-DT,0.4663134285744105,1.0,0.0044015604,0.0031883845,-0.46506453
ENSG00000284989,0.4663134285744105,1.0,0.00060297153,0.00081420626,0.43268394
ENSG00000261600,0.4663134285744105,1.0,0.0018628902,0.0013163213,-0.50070953
ENSG00000267303,0.4663134285744105,1.0,0.00021705755,4.9465874e-05,-2.1113281
PDXP,0.4663134285744105,1.0,6.943746e-05,0.00012294225,0.81525326
B4GALT1-AS1,0.4663134285744105,1.0,0.0033763167,0.0026764087,-0.3350401
ENSG00000226587,0.47299320599252914,1.0,0.00012079265,3.0494766e-05,-1.9512434
SIRT3,0.47299320599252914,1.0,0.15517029,0.16150336,0.0577116
ENSG00000262482,0.47299320599252914,1.0,0.033060487,0.031190455,-0.08400059
TMEM44-AS1,0.47299320599252914,1.0,0.11115081,0.10225845,-0.12029719
LAPTM5,0.47299320599252914,1.0,0.002524359,0.0045304773,0.84349346
ENSG00000258378,0.47299320599252914,1.0,0.119980365,0.10993058,-0.12620449
SPINK9,0.47299320599252914,1.0,0.032704607,0.027420362,-0.25423765
SEMA4C,0.47299320599252914,1.0,0.011979586,0.010072307,-0.25016117
ENSG00000250619,0.47299320599252914,1.0,0.048662048,0.052242193,0.102416515
OPA1,0.47299320599252914,1.0,0.39508897,0.41451278,0.0692389
ENSG00000248647,0.47299320599252914,1.0,0.045068957,0.04443028,-0.020590305
PKNOX1,0.47299320599252914,1.0,0.11477562,0.11438033,-0.0049772263
PLXNB3-AS1,0.47299320599252914,1.0,0.003478785,0.0054740226,0.65386677
TMED10,0.47299320599252914,1.0,0.20034106,0.20114414,0.005771637
CPQ,0.47299320599252914,1.0,0.5487374,0.565283,0.04285729
VTI1A,0.47299320599252914,1.0,0.65939367,0.6748929,0.033518493
PAWR,0.47299320599252914,1.0,0.072832026,0.07518227,0.045818806
MFSD9,0.47299320599252914,1.0,0.026779544,0.027903844,0.059330463
ENSG00000228804,0.47299320599252914,1.0,0.015790613,0.009853278,-0.680336
PLA2G5,0.47299320599252914,1.0,0.23509422,0.204426,-0.20165944
ATF5,0.47299320599252914,1.0,0.017403565,0.018202113,0.0647192
MINDY3,0.47299320599252914,1.0,0.2113385,0.22335264,0.07976723
ENSG00000267299,0.47299320599252914,1.0,0.005400407,0.0058334502,0.111261845
CDH5,0.47299320599252914,1.0,0.010658737,0.0049318857,-1.1116681
FAM43A,0.47299320599252914,1.0,0.025185604,0.022865487,-0.13942194
ENSG00000263826,0.47299320599252914,1.0,0.0038543018,0.003054925,-0.33523464
SPA17,0.47299320599252914,1.0,0.00599989,0.00832218,0.47195816
LINC02604,0.47299320599252914,1.0,0.017135069,0.020874023,0.2847414
CDS1,0.47299320599252914,1.0,0.06589505,0.07024949,0.09231639
IRF6,0.47299320599252914,1.0,0.038665652,0.045638844,0.23920393
ENSG00000233689,0.47299320599252914,1.0,0.00028076838,0.00034746,0.30648327
C1orf141,0.47299320599252914,1.0,0.010579563,0.009024947,-0.22926617
RNMT,0.47299320599252914,1.0,0.5732187,0.6105841,0.09110415
FBXO45,0.47299320599252914,1.0,0.0218212,0.024260929,0.15289783
TTC38,0.47299320599252914,1.0,0.18927182,0.19608036,0.050985098
IREB2,0.47299320599252914,1.0,0.2747411,0.28529218,0.054367185
ITPRID2,0.47299320599252914,1.0,0.28894654,0.2881002,-0.00423193
CPLANE2,0.47299320599252914,1.0,0.005494583,0.0053446414,-0.03990984
COL9A1,0.47299320599252914,1.0,0.011370608,0.012809526,0.1718936
ENSG00000259418,0.47299320599252914,1.0,0.0057695974,0.0063158902,0.13049364
SPMIP11,0.47299320599252914,1.0,0.01254784,0.011169808,-0.16782045
ENSG00000258010,0.47299320599252914,1.0,0.0010473812,0.0011063092,0.078894615
DNM2,0.47299320599252914,1.0,0.57002103,0.58608496,0.040094614
UGDH,0.47299320599252914,1.0,0.033668276,0.035766385,0.087212086
SERF2,0.47299320599252914,1.0,0.26492155,0.27714577,0.06507957
ATP6V0B,0.47299320599252914,1.0,0.08767503,0.09200801,0.069592714
TUBGCP4,0.47299320599252914,1.0,0.09062119,0.096193776,0.08609414
ENSG00000265554,0.47299320599252914,1.0,0.00026963212,0.00034003425,0.33358383
ZNF691-DT,0.47299320599252914,1.0,0.011130135,0.010644779,-0.064319134
TSPAN16,0.47299320599252914,1.0,0.0044129803,0.0048164185,0.12618017
OPN4,0.47299320599252914,1.0,0.043651666,0.047921024,0.13461924
GGA3,0.47299320599252914,1.0,0.09887933,0.10221203,0.047823668
LINC02531,0.47299320599252914,1.0,0.0012833242,0.0006314185,-1.0220585
LINC02547,0.47299320599252914,1.0,0.002581664,0.0030178514,0.22514057
DKK3,0.47299320599252914,1.0,0.39307505,0.41998383,0.09552872
ENSG00000248601,0.47299320599252914,1.0,0.008526452,0.009328907,0.12974834
NAPG,0.47299320599252914,1.0,0.32405275,0.33963752,0.067766905
ENAM,0.47299320599252914,1.0,0.024591802,0.022205703,-0.14724064
LINC02472,0.47299320599252914,1.0,0.00087124243,0.000591987,-0.5567293
QRSL1,0.47299320599252914,1.0,0.2811302,0.2980768,0.08444536
MSTN,0.47299320599252914,1.0,0.00038542898,0.00055848266,0.5338898
ENSG00000259551,0.47299320599252914,1.0,0.00027400776,0.00017352152,-0.6560669
NPFFR2,0.47299320599252914,1.0,0.00393208,0.0042259516,0.10395813
ENSG00000259639,0.47299320599252914,1.0,0.24805896,0.19091065,-0.37778378
RNGTT,0.47299320599252914,1.0,0.3156133,0.32558203,0.044862866
ALB,0.47299320599252914,1.0,0.0002951568,0.0004312671,0.54556274
SLC29A1,0.47299320599252914,1.0,0.22610499,0.2588485,0.19511437
SCAF11,0.47299320599252914,1.0,0.9763816,0.9631853,-0.019631695
THSD4-AS1,0.47299320599252914,1.0,0.35250443,0.41274855,0.2276212
ENSG00000271825,0.47299320599252914,1.0,0.005269106,0.004920384,-0.098768234
ERGIC2,0.47299320599252914,1.0,0.19718744,0.20695671,0.06976104
C10orf55,0.47299320599252914,1.0,0.0014829404,0.0015662397,0.07879257
ZNF787,0.47299320599252914,1.0,0.08367716,0.08907609,0.090203285
CORO2B,0.47299320599252914,1.0,0.025163611,0.024471026,-0.0402627
SNAPC5,0.47299320599252914,1.0,0.052504577,0.054999217,0.06696701
ENSG00000260773,0.47299320599252914,1.0,0.028459497,0.030096216,0.0806694
HLA-DMA,0.47299320599252914,1.0,0.023036083,0.02869847,0.31706572
SLC1A5,0.47299320599252914,1.0,0.004420439,0.0036714082,-0.26778936
EXOC1L,0.47299320599252914,1.0,0.00051241973,0.0006826364,0.41308975
PDZRN3-AS1,0.47299320599252914,1.0,0.0069585135,0.0070300675,0.014757156
ABCA5,0.47299320599252914,1.0,0.38884708,0.41317123,0.08753669
ABCA10,0.47299320599252914,1.0,0.06274631,0.06435693,0.03656435
MISFA,0.47299320599252914,1.0,0.1199232,0.12916616,0.10711646
DEF6,0.47299320599252914,1.0,0.008164242,0.011142025,0.4485736
ENSG00000276651,0.47299320599252914,1.0,0.0009966096,0.0011203199,0.16865063
GATA3-AS1,0.47299320599252914,1.0,5.0064067e-05,0.00027342464,2.4260292
TRIM39-RPP21,0.47299320599252914,1.0,0.00012162907,4.9733768e-05,-1.273283
ENSG00000269026,0.47299320599252914,1.0,0.1276757,0.1360702,0.09186649
GLB1L3,0.47299320599252914,1.0,0.003600251,0.0034432472,-0.064310074
BTG2,0.47299320599252914,1.0,0.23881659,0.3254181,0.44639003
CHRNB1,0.47299320599252914,1.0,0.019456003,0.019000243,-0.0341959
ENSG00000248115,0.47299320599252914,1.0,0.012544139,0.011916454,-0.074052334
CELSR1,0.47299320599252914,1.0,0.11486673,0.1155684,0.008785725
SAYSD1,0.47299320599252914,1.0,0.018734206,0.019910913,0.087880135
ENSG00000255968,0.47299320599252914,1.0,0.09302465,0.10244578,0.13917422
CCDC73,0.47299320599252914,1.0,0.05362085,0.058179498,0.11771488
ENSG00000269124,0.47299320599252914,1.0,0.40294978,0.49338588,0.2921158
ENSG00000257657,0.47299320599252914,1.0,0.046920437,0.042573974,-0.14024162
ENSG00000279669,0.47299320599252914,1.0,0.0065635196,0.0051678843,-0.3448367
MX1,0.47299320599252914,1.0,0.010994648,0.008053069,-0.44914293
ENSG00000232377,0.47299320599252914,1.0,0.023812873,0.021195624,-0.1679678
OR5H14,0.47299320599252914,1.0,9.325365e-05,7.894661e-05,-0.23751163
MBD1,0.47299320599252914,1.0,0.09820731,0.098020315,-0.0027496815
RPS11,0.47299320599252914,1.0,0.07607983,0.08274636,0.12118006
SKA1,0.47299320599252914,1.0,0.0026551127,0.0026614184,0.0034208298
FAM47E-STBD1,0.47299320599252914,1.0,0.028403642,0.031994473,0.17174101
PADI4,0.47299320599252914,1.0,0.007375179,0.007849972,0.08999777
ENSG00000272717,0.47299320599252914,1.0,0.00022496382,7.882979e-05,-1.501092
ENSG00000226764,0.47299320599252914,1.0,0.002819886,0.002946851,0.06351566
MRPL37,0.47299320599252914,1.0,0.0449822,0.049486082,0.13766575
LINC02995,0.47299320599252914,1.0,0.00022281843,0.00035364737,0.6640558
DPP9,0.47299320599252914,1.0,0.1427236,0.14362226,0.009055376
LETM1,0.47299320599252914,1.0,0.10907361,0.103028774,-0.08225393
NPY,0.47299320599252914,1.0,4.1117426e-05,0.00048593033,3.5312262
IRF3,0.47299320599252914,1.0,0.06862758,0.061424542,-0.159971
HOXA9,0.47299320599252914,1.0,5.21647e-05,0.00083444983,3.9740133
DDX41,0.47299320599252914,1.0,0.015064384,0.018096969,0.26459026
SLC39A13-AS1,0.47299320599252914,1.0,0.009975538,0.008924438,-0.1606164
C5orf58,0.47299320599252914,1.0,0.001020641,0.00066774664,-0.6113558
KBTBD4,0.47299320599252914,1.0,0.03178821,0.029375033,-0.1138978
TPPP,0.47299320599252914,1.0,0.021655349,0.019909378,-0.1212697
ENSG00000232347,0.47299320599252914,1.0,0.002607096,0.0028578113,0.13241863
GABRG2,0.47299320599252914,1.0,0.0013454916,0.001470645,0.12822437
KDM2A,0.47299320599252914,1.0,0.6714509,0.69334257,0.046286345
FOXN3-AS1,0.47299320599252914,1.0,0.0047258725,0.003960907,-0.25469112
ANTKMT,0.47299320599252914,1.0,0.15292682,0.14660224,-0.06093383
ENSG00000232739,0.47299320599252914,1.0,0.0007048398,0.00040349347,-0.80322456
LMF1-AS1,0.47299320599252914,1.0,0.014327187,0.012891254,-0.15235138
SLAMF1,0.47299320599252914,1.0,0.0013496072,0.0014594408,0.11279583
ENSG00000256083,0.47299320599252914,1.0,0.0008470588,0.0004838258,-0.80669785
PTPN7,0.47299320599252914,1.0,0.010480384,0.008975823,-0.22355223
DDX5,0.47299320599252914,1.0,1.4078683,1.3801906,-0.0286448
CPVL-AS2,0.47299320599252914,1.0,0.08506886,0.09432703,0.14903855
GSE1,0.47299320599252914,1.0,0.5492855,0.50851893,-0.11125445
CNPY2,0.47299320599252914,1.0,8.715437e-05,9.29601e-05,0.09201622
LINC02253,0.47299320599252914,1.0,0.32810324,0.27979577,-0.22977495
ARHGAP15-AS1,0.47299320599252914,1.0,2.535767e-05,8.629067e-05,1.7276039
EFCAB14,0.47299320599252914,1.0,0.07547178,0.07000919,-0.10839152
FAM83C,0.47299320599252914,1.0,0.00021771899,0.0002802523,0.36278725
AKIP1,0.47299320599252914,1.0,0.057021596,0.05527895,-0.044777393
TCF21,0.47299320599252914,1.0,0.0059772963,0.0063769924,0.09336758
SCX,0.47299320599252914,1.0,0.04070033,0.037126515,-0.13258743
SEMA4B,0.47299320599252914,1.0,0.34622413,0.3573279,0.04554224
ABCC9,0.47299320599252914,1.0,0.59996307,0.65034974,0.11634189
ARHGAP32,0.47299320599252914,1.0,0.19043054,0.20586824,0.112455845
TUFT1,0.47299320599252914,1.0,0.044839714,0.04307325,-0.057983875
CGN,0.47299320599252914,1.0,0.0018990476,0.001972618,0.054807663
LINC01572,0.47299320599252914,1.0,0.06548234,0.064659946,-0.0182333
ODC1,0.47299320599252914,1.0,0.058291875,0.052925825,-0.13932037
ENSG00000265342,0.47299320599252914,1.0,0.00056754,0.00063606375,0.16417599
AGAP9,0.47299320599252914,1.0,0.14627269,0.1557234,0.09032464
PPP2R1B,0.47299320599252914,1.0,0.11129257,0.10880802,-0.03257203
NHSL3,0.47299320599252914,1.0,0.043174725,0.040801913,-0.08154869
NOL4,0.47299320599252914,1.0,0.008465641,0.008665006,0.033577442
ENSG00000213062,0.47299320599252914,1.0,0.012961914,0.009185562,-0.49679327
CAVIN3,0.47299320599252914,1.0,0.030729406,0.027505374,-0.15990067
RNF138,0.47299320599252914,1.0,0.12835988,0.1344057,0.066399336
TRAPPC11,0.47299320599252914,1.0,0.22012523,0.23060177,0.06707883
SLC6A16,0.47299320599252914,1.0,0.029609501,0.033828277,0.19216347
ENSG00000267709,0.47299320599252914,1.0,0.00055693113,0.00030501914,-0.8664646
DYNLT1,0.47299320599252914,1.0,0.36541435,0.34888676,-0.06677425
FRA10AC1,0.47299320599252914,1.0,0.21787578,0.2318729,0.089828014
LY6D,0.47299320599252914,1.0,0.00014852929,2.6168344e-05,-2.4604301
ADAMTS9-AS1,0.47299320599252914,1.0,0.046139438,0.05676804,0.29907274
RIOK3,0.47299320599252914,1.0,0.3105596,0.30838993,-0.010114431
FBXO5,0.47299320599252914,1.0,0.004866568,0.0050852927,0.06341362
CFAP141,0.47299320599252914,1.0,0.005271895,0.00466414,-0.17667484
ETHE1,0.47299320599252914,1.0,0.030745028,0.033931084,0.14225006
SLC44A5,0.47299320599252914,1.0,0.1539174,0.109339625,-0.4933362
IL17B,0.47299320599252914,1.0,0.005185338,0.0043232483,-0.26226664
VPS35L,0.47299320599252914,1.0,0.28333035,0.29071367,0.037113547
ENSG00000258525,0.47299320599252914,1.0,0.012272983,0.011004755,-0.1573453
SCUBE1-AS2,0.47299320599252914,1.0,3.3978446e-05,5.7678524e-05,0.7463665
HMCES,0.47299320599252914,1.0,0.09097064,0.0958461,0.07531786
GPR156,0.47299320599252914,1.0,0.012922683,0.011023136,-0.22935152
RAB11FIP1,0.47299320599252914,1.0,0.29771656,0.27461103,-0.11654949
TMCO6,0.47299320599252914,1.0,0.010556281,0.010228042,-0.045567036
WDR54,0.47299320599252914,1.0,0.0025355266,0.002771348,0.12825394
SNAPC4,0.47299320599252914,1.0,0.058982756,0.06559625,0.15331769
ENSG00000257095,0.47299320599252914,1.0,0.008582234,0.0093441885,0.1227026
MGAT5B,0.47299320599252914,1.0,0.004669068,0.0045140907,-0.04868841
ENSG00000230676,0.47299320599252914,1.0,0.0032483542,0.00401883,0.30698204
CHRNA6,0.47299320599252914,1.0,0.021286841,0.022467535,0.07787609
SLMAP,0.47299320599252914,1.0,1.4179097,1.5244493,0.10452247
FRY-AS1,0.47299320599252914,1.0,0.22661737,0.19857681,-0.19056034
KCMF1,0.47299320599252914,1.0,0.37898505,0.36415815,-0.057575703
EIF2B1,0.47299320599252914,1.0,0.121619545,0.12849943,0.07938647
NKX2-6,0.47299320599252914,1.0,0.0009676778,0.0014837646,0.6161461
NCK1,0.47299320599252914,1.0,0.19046392,0.1879955,-0.01881957
CD101-AS1,0.47299320599252914,1.0,0.007886609,0.005497822,-0.52046585
DOCK9-AS1,0.47299320599252914,1.0,0.0023540142,0.0020338986,-0.21077919
DNASE1L1,0.47299320599252914,1.0,0.07029881,0.07623619,0.116974115
ZNF677,0.47299320599252914,1.0,0.07281355,0.07928307,0.1228044
COPS8-DT,0.47299320599252914,1.0,0.04266379,0.049602907,0.2174077
SNX6,0.47299320599252914,1.0,0.44674915,0.4450223,-0.0055873394
DOLPP1,0.47299320599252914,1.0,0.009873352,0.0116340965,0.23672533
BOLA3-DT,0.47299320599252914,1.0,0.0072442736,0.0064508063,-0.16733694
CLDN18,0.47299320599252914,1.0,0.0031027326,0.0033394669,0.10604572
ENSG00000229491,0.47299320599252914,1.0,0.0053899633,0.005197741,-0.05238104
POLB,0.47299320599252914,1.0,0.13684823,0.15170227,0.14866495
CCL16,0.47299320599252914,1.0,0.0001828177,0.00017785368,-0.03949547
KAT2B,0.47299320599252914,1.0,0.3974872,0.41015667,0.04526663
NFKB1,0.47299320599252914,1.0,0.29427108,0.29279882,-0.007236123
GPR34,0.47299320599252914,1.0,0.013744324,0.011676286,-0.23523617
TPP2,0.47299320599252914,1.0,0.24395512,0.23147479,-0.075760365
CEBPB-AS1,0.47299320599252914,1.0,0.010424312,0.009025103,-0.2079153
NAPB,0.47299320599252914,1.0,0.15912619,0.14435846,-0.14051485
LONRF3,0.47299320599252914,1.0,0.01087466,0.0070499745,-0.6252084
AKAP17A,0.47299320599252914,1.0,0.062446415,0.059481326,-0.070180416
RPL27,0.47299320599252914,1.0,0.06539944,0.069217786,0.0818634
ENSG00000249593,0.47299320599252914,1.0,0.103857964,0.114461906,0.14025426
TNFSF4,0.47299320599252914,1.0,0.011285473,0.013175859,0.22341204
ENSG00000253108,0.47299320599252914,1.0,0.0025821603,0.0027688649,0.100678444
AKR1C1,0.47299320599252914,1.0,0.01026787,0.010363016,0.013306141
ENSG00000167774,0.47299320599252914,1.0,0.0013710746,0.001683479,0.29594326
ENSG00000275613,0.47299320599252914,1.0,3.5915655e-05,6.5821485e-05,0.8560791
FAM167A-AS1,0.47299320599252914,1.0,0.0051818867,0.0044109025,-0.23235464
DEUP1,0.47299320599252914,1.0,0.049980555,0.053379044,0.0949049
TRIM33,0.47299320599252914,1.0,0.44493988,0.46152386,0.052794695
ZNF385D-AS2,0.47299320599252914,1.0,0.0022106168,0.0017155096,-0.36562347
RUBCNL,0.47299320599252914,1.0,0.01141394,0.011690938,0.03459072
UBL3,0.47299320599252914,1.0,0.20816961,0.20413618,-0.02822733
ENSG00000230289,0.47299320599252914,1.0,0.013658042,0.015168292,0.15129757
ENSG00000272505,0.47299320599252914,1.0,0.0013536867,0.001167455,-0.21335697
USP34-DT,0.47299320599252914,1.0,0.03695732,0.038981583,0.07693052
MIAT,0.47299320599252914,1.0,0.0014602193,0.0018006166,0.30211926
ENSG00000275720,0.47299320599252914,1.0,0.0052657467,0.0054537305,0.050596237
ENSG00000254230,0.47299320599252914,1.0,9.009199e-05,0.00016379316,0.85526085
ENSG00000260823,0.47299320599252914,1.0,0.00029350494,0.0004170754,0.5054712
ANKS6,0.47299320599252914,1.0,0.09530371,0.09714264,0.027572155
CD300LB,0.47299320599252914,1.0,0.00014885889,0.00058336026,1.963254
SIGLEC8,0.47299320599252914,1.0,0.00010204117,0.00013966802,0.4490738
ENSG00000253523,0.47299320599252914,1.0,0.001271068,0.00077549886,-0.71212006
INKA2,0.47299320599252914,1.0,0.16060011,0.17809953,0.14920998
SPACA9,0.47299320599252914,1.0,0.016816698,0.01567421,-0.101495266
ENSG00000253322,0.47299320599252914,1.0,0.0075235046,0.008286038,0.13926029
ALG2,0.47299320599252914,1.0,0.0461273,0.048695933,0.07817888
ENSG00000226238,0.47299320599252914,1.0,0.00021977334,8.820266e-05,-1.3074074
CUX2,0.47299320599252914,1.0,0.03978042,0.036903393,-0.10830212
USPL1,0.47299320599252914,1.0,0.13947092,0.14607644,0.06675887
PCYT1B,0.47299320599252914,1.0,0.012059739,0.012738008,0.07893467
PLAAT3,0.47299320599252914,1.0,0.25084254,0.271672,0.115083456
MRPL57,0.47299320599252914,1.0,0.09969007,0.107353084,0.10684085
ENSG00000266840,0.47299320599252914,1.0,0.0039455546,0.004023516,0.028221607
SWT1,0.47299320599252914,1.0,0.23791374,0.24595708,0.047967672
CTAGE15,0.47299320599252914,1.0,1.8135495e-05,4.7884034e-05,1.3531122
SLC12A8,0.47299320599252914,1.0,0.028817542,0.030677054,0.09020996
OR6P1,0.47299320599252914,1.0,2.6124824e-05,5.4422067e-05,1.0308466
PEX11B,0.47299320599252914,1.0,0.08216654,0.08796888,0.098441124
RGS7,0.47299320599252914,1.0,0.040763836,0.042271573,0.052396774
MTA2,0.47299320599252914,1.0,0.00963798,0.008682093,-0.15067148
ADH6,0.47299320599252914,1.0,0.0053436784,0.0044476707,-0.26472855
PIWIL1,0.47299320599252914,1.0,0.0037779235,0.002995159,-0.33486176
ANKRD54,0.47299320599252914,1.0,0.066084094,0.06441357,-0.036937952
ENSG00000238258,0.47299320599252914,1.0,0.010840201,0.014758603,0.4451294
ERBB2,0.47299320599252914,1.0,0.14548369,0.13693908,-0.08732271
UCN,0.47299320599252914,1.0,0.021718217,0.025170177,0.2128005
ENSG00000283392,0.47299320599252914,1.0,0.0016480903,0.001434151,-0.20046806
ENSG00000254844,0.47299320599252914,1.0,5.7256308e-05,0.0005350811,3.2019653
ENSG00000228368,0.47299320599252914,1.0,0.09280447,0.10658668,0.199759
SET,0.47299320599252914,1.0,0.08193786,0.087908536,0.1014719
COL25A1,0.47299320599252914,1.0,0.033454724,0.03836206,0.19746494
SLC15A3,0.47299320599252914,1.0,0.0031980947,0.0038453408,0.2658224
SUCNR1,0.47299320599252914,1.0,0.00014172132,0.0008161045,2.5173197
PRDM2,0.47299320599252914,1.0,0.43647707,0.45473093,0.059107184
WASL-DT,0.47299320599252914,1.0,0.030048233,0.033642393,0.16299486
SLC13A1,0.47299320599252914,1.0,0.001925432,0.01731151,3.1678114
EPC1-AS1,0.47299320599252914,1.0,0.15143768,0.16949745,0.16253829
SLC24A3-AS1,0.47299320599252914,1.0,0.000567706,0.00023016862,-1.2987375
EVA1C,0.47299320599252914,1.0,0.47857583,0.51618654,0.10914469
LINC00373,0.47299320599252914,1.0,0.0012207306,0.0016299778,0.416811
LINC02369,0.47299320599252914,1.0,0.0027211187,0.0035384435,0.37879276
ZDHHC2,0.47299320599252914,1.0,0.14493607,0.115745954,-0.3244524
KGD4,0.47299320599252914,1.0,0.27314794,0.29672807,0.11945844
SRSF4,0.47299320599252914,1.0,0.5747775,0.5919118,0.042378604
ENSG00000249857,0.47299320599252914,1.0,1.9513294e-05,6.409004e-05,1.6658773
MST1,0.47299320599252914,1.0,0.011527825,0.011988451,0.056519985
