gene,pval,fdr,mean_dcm,mean_acm,log2fc
MAP4K3,0.18467249633990446,0.9688382344387336,5.8689337,5.922067,-0.013002396
LINC02854,0.18467249633990446,0.9688382344387336,0.023872403,0.08692315,-1.864353
GNB4,0.18467249633990446,0.9688382344387336,3.0949488,3.6024716,-0.21907151
CD69,0.18467249633990446,0.9688382344387336,0.08702751,0.24139902,-1.4718659
TMPRSS11B,0.18467249633990446,0.9688382344387336,0.093997315,0.18479581,-0.9752331
ADIPOR1,0.18467249633990446,0.9688382344387336,2.196895,2.5033252,-0.18837988
TRUB1,0.18467249633990446,0.9688382344387336,3.2984293,3.565975,-0.11251736
GPR143,0.18467249633990446,0.9688382344387336,0.45406562,0.21554777,1.0748897
ENSG00000259617,0.18467249633990446,0.9688382344387336,2.299763,2.6172285,-0.18655467
ZNF766,0.18467249633990446,0.9688382344387336,2.8976457,2.8454947,0.026201725
SLC5A8,0.18467249633990446,0.9688382344387336,0.18298897,0.05416638,1.7562683
XPNPEP1,0.18467249633990446,0.9688382344387336,3.007669,3.0216732,-0.006701827
ENSG00000264666,0.18467249633990446,0.9688382344387336,1.138091,0.9288034,0.2931704
GPSM3,0.18467249633990446,0.9688382344387336,0.090196915,0.21887407,-1.2789416
GLMN,0.18467249633990446,0.9688382344387336,3.5631242,3.940624,-0.14528131
MANBA,0.18467249633990446,0.9688382344387336,4.189648,4.092102,0.033987045
MPHOSPH10,0.18467249633990446,0.9688382344387336,3.0784287,3.1127203,-0.015981674
C13orf42,0.18467249633990446,0.9688382344387336,0.2688183,0.5850996,-1.1220479
ZNF415,0.18467249633990446,0.9688382344387336,2.0651429,2.3402698,-0.18043327
AGMO,0.18467249633990446,0.9688382344387336,1.6034175,2.0311868,-0.34117264
EPB42,0.18467249633990446,0.9688382344387336,0.1641524,0.02725321,2.5904937
ATP6V0A4,0.18467249633990446,0.9688382344387336,0.79005826,1.0204002,-0.3691036
MAPK13,0.18467249633990446,0.9688382344387336,0.64614975,1.0133762,-0.6492285
SERPINC1,0.18467249633990446,0.9688382344387336,0.25366822,0.37803254,-0.5755658
HAPSTR1,0.18467249633990446,0.9688382344387336,3.3630018,3.6233878,-0.1075896
ADCY9,0.18467249633990446,0.9688382344387336,4.7435665,4.797064,-0.016179562
NUTM2G,0.18467249633990446,0.9688382344387336,1.0579152,1.2470889,-0.23734012
MRPS16,0.18467249633990446,0.9688382344387336,3.4040256,3.529484,-0.052215338
ENSG00000225313,0.18467249633990446,0.9688382344387336,3.8951762,3.9461117,-0.018743277
SLC25A30,0.18467249633990446,0.9688382344387336,3.85786,4.0951896,-0.08612931
TSPYL6,0.18467249633990446,0.9688382344387336,0.24742396,0.37522167,-0.60075617
PARS2,0.18467249633990446,0.9688382344387336,0.5639547,0.32868573,0.7788686
CASC15,0.18467249633990446,0.9688382344387336,2.4322643,2.7270555,-0.16504395
ENSG00000263707,0.18467249633990446,0.9688382344387336,0.024531672,0.10723601,-2.1280265
MSC-AS1,0.18467249633990446,0.9688382344387336,1.0487621,0.68250686,0.6197712
LAMA5,0.18467249633990446,0.9688382344387336,2.9224615,2.8784714,0.021881104
ST8SIA1,0.18467249633990446,0.9688382344387336,1.1463675,1.4174601,-0.30623817
UBE2I,0.18467249633990446,0.9688382344387336,3.3520198,3.2236729,0.056325316
EFHD2,0.18467249633990446,0.9688382344387336,1.7573882,2.18113,-0.3116426
ENSG00000283563,0.18467249633990446,0.9688382344387336,1.5492301,1.7261205,-0.1559816
C2-AS1,0.18467249633990446,0.9688382344387336,0.08525466,0.11417636,-0.42140913
SCAND1,0.18467249633990446,0.9688382344387336,2.442114,2.8058002,-0.2002815
ARRDC1-AS1,0.18467249633990446,0.9688382344387336,2.073016,2.3613327,-0.18787003
ENSG00000250735,0.18467249633990446,0.9688382344387336,0.7101044,0.9415725,-0.4070405
ADAMTS19,0.18467249633990446,0.9688382344387336,1.2025009,1.4390043,-0.2590327
PROS1,0.18467249633990446,0.9688382344387336,4.377167,4.7006145,-0.10285187
LMBRD1,0.18467249633990446,0.9688382344387336,4.390984,4.507916,-0.037916422
LINC01610,0.18467249633990446,0.9688382344387336,0.11654313,0.32559192,-1.4821931
GOSR1,0.18467249633990446,0.9688382344387336,4.2506423,4.259056,-0.0028526783
NEAT1,0.18467249633990446,0.9688382344387336,8.71022,8.550404,0.02671671
DDX56,0.18467249633990446,0.9688382344387336,2.1196227,2.3731062,-0.16296911
RPS6KL1,0.18467249633990446,0.9688382344387336,3.2085218,3.260647,-0.023249507
PRMT1,0.18467249633990446,0.9688382344387336,2.6240284,2.2573476,0.21715462
TEAD2,0.18467249633990446,0.9688382344387336,1.6281292,1.3748498,0.24394107
ENSG00000250519,0.18467249633990446,0.9688382344387336,0.4273639,0.23677841,0.8519248
ENSG00000261669,0.18467249633990446,0.9688382344387336,3.9041264,4.32837,-0.14882398
STBD1,0.18467249633990446,0.9688382344387336,0.40519744,0.60744166,-0.5841196
ZNF853,0.18467249633990446,0.9688382344387336,0.69798225,1.1027315,-0.6598184
ENSG00000224361,0.18467249633990446,0.9688382344387336,0.024925249,0.10990065,-2.1404755
IK,0.18467249633990446,0.9688382344387336,1.7506106,2.0688353,-0.24096042
HMCN1,0.18467249633990446,0.9688382344387336,1.2447046,0.9444158,0.39830887
ENSG00000247134,0.18467249633990446,0.9688382344387336,2.3525088,2.6202295,-0.15549302
MBD6,0.18467249633990446,0.9688382344387336,2.736939,2.6548939,0.043909073
ENSG00000248629,0.18467249633990446,0.9688382344387336,0.49270785,0.686203,-0.47790217
ENSG00000273493,0.18467249633990446,0.9688382344387336,0.07409546,0.1589545,-1.1011467
TSLP,0.18467249633990446,0.9688382344387336,1.356907,1.6188695,-0.25466472
ACTR3B,0.18467249633990446,0.9688382344387336,4.077333,3.9344707,0.051456094
MBNL1-AS1,0.18467249633990446,0.9688382344387336,0.9984635,1.3800848,-0.4669748
MIR7-3HG,0.18467249633990446,0.9688382344387336,0.024756622,0.101116836,-2.0300927
KLF8,0.18829760131931728,0.9711810898815557,0.9661748,0.5672177,0.7683806
ARSF,0.18829760131931728,0.9711810898815557,0.43656987,0.61182123,-0.4868967
DLEU7,0.18829760131931728,0.9711810898815557,0.6957848,0.88113534,-0.340722
TMC5,0.18829760131931728,0.9711810898815557,1.0965858,1.3234693,-0.27130586
RGS12,0.18829760131931728,0.9711810898815557,3.064971,2.5723245,0.25280058
LGALS3,0.18829760131931728,0.9711810898815557,2.9439137,2.6361146,0.15932214
SLC35F3,0.18829760131931728,0.9711810898815557,1.5677272,1.2330674,0.34642267
SPTBN5,0.18829760131931728,0.9711810898815557,1.378333,1.0547065,0.38608265
ENSG00000269535,0.18829760131931728,0.9711810898815557,2.0914645,1.8301219,0.19257367
ACADL,0.18829760131931728,0.9711810898815557,1.7356937,1.3918995,0.31845716
ACAT2,0.18829760131931728,0.9711810898815557,1.6571664,1.2727854,0.380729
XACT,0.18829760131931728,0.9711810898815557,0.8641744,1.0189562,-0.23769723
PTCSC3,0.18829760131931728,0.9711810898815557,1.2436585,1.4639472,-0.23527288
ENSG00000254340,0.18829760131931728,0.9711810898815557,1.1164784,0.8649527,0.3682618
TRO,0.18829760131931728,0.9711810898815557,0.33500004,0.528876,-0.6587667
ENSG00000275119,0.18829760131931728,0.9711810898815557,1.9414048,1.4784598,0.39300573
ENSG00000253699,0.18829760131931728,0.9711810898815557,0.030774983,0.13810614,-2.1659112
ARHGAP33,0.18829760131931728,0.9711810898815557,1.3676072,1.1349338,0.2690456
ENSG00000232900,0.18829760131931728,0.9711810898815557,0.1936668,0.04945736,1.9692976
ENSG00000230684,0.18829760131931728,0.9711810898815557,0.23709686,0.42639747,-0.8467195
SMILR,0.18829760131931728,0.9711810898815557,0.8999392,1.1475846,-0.35070062
NABP2,0.18829760131931728,0.9711810898815557,0.9390034,0.7187778,0.38558412
IGSF3,0.18829760131931728,0.9711810898815557,1.0011121,0.69212884,0.53249025
PDGFRA,0.18829760131931728,0.9711810898815557,0.22407421,0.6040113,-1.4305948
LINC02029,0.18829760131931728,0.9711810898815557,0.1522552,0.23916638,-0.6515198
ENSG00000269148,0.18829760131931728,0.9711810898815557,0.71813804,0.9388426,-0.38662165
ALDH5A1,0.18829760131931728,0.9711810898815557,2.164925,1.9023454,0.1865378
ZMIZ1-AS1,0.18829760131931728,0.9711810898815557,0.8000971,0.9551614,-0.2555691
ENSG00000259418,0.18829760131931728,0.9711810898815557,0.5480396,0.74330944,-0.43968207
RGMB,0.18829760131931728,0.9711810898815557,1.1932244,1.0327547,0.20836768
RDM1,0.18829760131931728,0.9711810898815557,0.45224854,0.64575905,-0.5138791
PRKCI,0.19197493505699392,0.9696361126607489,3.5006235,3.4806585,0.008251667
ZNF737,0.19197493505699392,0.9696361126607489,2.3888464,2.509597,-0.0711416
NRG3,0.19197493505699392,0.9696361126607489,1.7458253,1.880384,-0.10711807
CDK17,0.19197493505699392,0.9696361126607489,3.8592825,3.8184128,0.01535964
SYCP3,0.19197493505699392,0.9696361126607489,4.118657,4.5455027,-0.1422658
SLC38A1,0.19197493505699392,0.9696361126607489,4.835516,4.772752,0.018848658
PIWIL4-AS1,0.19197493505699392,0.9696361126607489,2.7868373,3.1639686,-0.1831063
ENSG00000257262,0.19197493505699392,0.9696361126607489,0.02825416,0.10990065,-1.9596269
UTP20,0.19197493505699392,0.9696361126607489,2.9116924,3.2486696,-0.15799105
RGMB-AS1,0.19197493505699392,0.9696361126607489,0.10237228,0.0,16.643478
CORO2B,0.19197493505699392,0.9696361126607489,1.4616053,1.8014828,-0.3016309
CMTM2,0.19197493505699392,0.9696361126607489,0.13795283,0.0,17.073826
ZNF440,0.19197493505699392,0.9696361126607489,2.4269195,2.3935971,0.01994586
MBNL1,0.19197493505699392,0.9696361126607489,6.744899,6.848936,-0.022083044
CSRP3-AS1,0.19197493505699392,0.9696361126607489,3.3777184,3.6626873,-0.11685336
ANLN,0.19197493505699392,0.9696361126607489,0.44500256,0.20936279,1.0878049
ENSG00000259589,0.19197493505699392,0.9696361126607489,3.688732,3.6393867,0.019429564
C11orf58,0.19197493505699392,0.9696361126607489,4.4789715,4.637328,-0.050126314
ENSG00000259602,0.19197493505699392,0.9696361126607489,0.1435666,0.0,17.13137
ENSG00000261079,0.19197493505699392,0.9696361126607489,0.19692627,0.30204704,-0.61711526
ENSG00000232633,0.19197493505699392,0.9696361126607489,2.080367,2.414772,-0.21504879
SLC22A2,0.19197493505699392,0.9696361126607489,0.34905565,0.6183422,-0.82494664
ENSG00000230435,0.19197493505699392,0.9696361126607489,0.02908295,0.12391245,-2.0910378
TP53BP1,0.19197493505699392,0.9696361126607489,3.90288,3.8553014,0.017695427
SIN3B,0.19197493505699392,0.9696361126607489,3.064587,3.0555866,0.004243374
LTK,0.19197493505699392,0.9696361126607489,0.39439532,0.1837429,1.1019498
SPART-AS1,0.19197493505699392,0.9696361126607489,1.1881821,1.6731937,-0.49384815
DIAPH1-AS1,0.19197493505699392,0.9696361126607489,2.5294282,3.0133526,-0.2525581
LAMA3,0.19197493505699392,0.9696361126607489,2.841924,3.1581445,-0.15220916
LINC01837,0.19197493505699392,0.9696361126607489,0.552309,0.7633915,-0.46694684
FHL1,0.19197493505699392,0.9696361126607489,6.011886,6.323784,-0.07297039
ENSG00000263847,0.19197493505699392,0.9696361126607489,2.2029784,2.754003,-0.32207477
FNDC3B,0.19197493505699392,0.9696361126607489,6.72433,6.924328,-0.042283535
XRN1,0.19197493505699392,0.9696361126607489,4.5393457,4.733225,-0.060339212
GYS2,0.19197493505699392,0.9696361126607489,0.8610563,1.1393068,-0.40397626
ZNF735,0.19197493505699392,0.9696361126607489,0.12336493,0.0,16.912584
ENSG00000268686,0.19197493505699392,0.9696361126607489,0.31131643,0.46581265,-0.58136654
ZFP82,0.19197493505699392,0.9696361126607489,2.9074621,3.0722396,-0.07953036
CDRT8,0.19197493505699392,0.9696361126607489,0.21009181,0.0,17.680668
BCAS1,0.19197493505699392,0.9696361126607489,0.8434976,1.0773116,-0.35297936
NXF1,0.19197493505699392,0.9696361126607489,2.4937277,2.4905517,0.0018385649
CALM3,0.19197493505699392,0.9696361126607489,2.2167854,2.1728678,0.028868794
FBXO21,0.19197493505699392,0.9696361126607489,3.9798253,4.1972923,-0.076753736
ZC3H14,0.19197493505699392,0.9696361126607489,4.0604787,4.2628417,-0.070165634
ENSG00000231188,0.19197493505699392,0.9696361126607489,0.1122594,0.0,16.77649
FOXN3-AS2,0.19197493505699392,0.9696361126607489,0.13125193,0.33016437,-1.3308393
BYSL,0.19197493505699392,0.9696361126607489,0.67455894,0.449835,0.58454746
LINC02267,0.19197493505699392,0.9696361126607489,1.6787943,1.9623938,-0.22518897
CDK2AP1,0.19197493505699392,0.9696361126607489,0.34280914,0.12615034,1.4422543
SLC3A2,0.19197493505699392,0.9696361126607489,2.7913961,2.7550292,0.018919349
TBX6,0.19197493505699392,0.9696361126607489,0.5174553,0.91581184,-0.8236158
ENSG00000257781,0.19197493505699392,0.9696361126607489,0.2708906,0.43742663,-0.69132864
PLCB3,0.19197493505699392,0.9696361126607489,0.86418205,0.5827185,0.5685353
PRADX,0.19197493505699392,0.9696361126607489,0.12076007,0.0,16.881796
RBM12B,0.19197493505699392,0.9696361126607489,3.756152,3.9977574,-0.08993554
LINC01194,0.19197493505699392,0.9696361126607489,0.6055737,0.4124571,0.5540573
LINC02743,0.19197493505699392,0.9696361126607489,0.2471718,0.06779882,1.8661666
LINC01992,0.19197493505699392,0.9696361126607489,0.68623126,0.8928969,-0.37979826
CPQ,0.19197493505699392,0.9696361126607489,4.570655,4.740251,-0.052562475
TTC23,0.19197493505699392,0.9696361126607489,3.8561425,3.838459,0.006631136
GLB1L2,0.19197493505699392,0.9696361126607489,0.02910574,0.1669737,-2.5202043
STX16-NPEPL1,0.19197493505699392,0.9696361126607489,1.8706791,2.1658099,-0.21134442
NOVA1-DT,0.19197493505699392,0.9696361126607489,0.7324215,1.0905533,-0.57431346
ALG1,0.19197493505699392,0.9696361126607489,1.9775815,1.6999803,0.21821904
ENSG00000111780,0.19197493505699392,0.9696361126607489,0.27924484,0.6565038,-1.2332697
TMED8,0.19197493505699392,0.9696361126607489,2.1898332,2.6396918,-0.26954842
LINC02846,0.19197493505699392,0.9696361126607489,0.13763878,0.293577,-1.0928464
DHDH,0.19197493505699392,0.9696361126607489,0.5221102,0.71103495,-0.4455653
SNW1,0.19197493505699392,0.9696361126607489,3.4309235,3.4538732,-0.009618163
AGA-DT,0.19197493505699392,0.9696361126607489,3.1520097,3.4080548,-0.1126765
LINC02630,0.19197493505699392,0.9696361126607489,0.10938112,0.24049905,-1.1366603
ANKRD37,0.19197493505699392,0.9696361126607489,1.8959634,2.3735209,-0.32409745
LIM2-AS1,0.19197493505699392,0.9696361126607489,0.0346787,0.101116836,-1.5438743
ARHGAP6,0.19197493505699392,0.9696361126607489,2.4291105,2.8217633,-0.21616876
NPIPA9,0.19197493505699392,0.9696361126607489,0.42759174,0.6082549,-0.5084411
ATP6V1H,0.19197493505699392,0.9696361126607489,4.0269976,4.167022,-0.049312353
SCGN,0.19197493505699392,0.9696361126607489,0.2628404,0.33390102,-0.34523237
SURF4,0.19197493505699392,0.9696361126607489,3.0564108,2.949627,0.05130601
ALOXE3,0.19197493505699392,0.9696361126607489,0.3546603,0.562845,-0.6662983
ENSG00000282882,0.19197493505699392,0.9696361126607489,0.61519104,0.81552225,-0.40668914
SMC3,0.19197493505699392,0.9696361126607489,3.1157353,3.3551219,-0.10679245
DYRK2,0.19197493505699392,0.9696361126607489,3.165604,2.9849162,0.08479047
IRF7,0.19197493505699392,0.9696361126607489,0.9459846,1.4228144,-0.58885825
TLR8-AS1,0.19197493505699392,0.9696361126607489,0.105874166,0.0,16.692005
OSBPL2,0.19197493505699392,0.9696361126607489,3.3740911,3.298266,0.032791138
CFAP77,0.19197493505699392,0.9696361126607489,3.1349242,3.442918,-0.13520133
CELF2-AS1,0.19197493505699392,0.9696361126607489,0.31267974,0.1453683,1.104968
PRODH,0.19197493505699392,0.9696361126607489,0.20262311,0.49003628,-1.2740858
PHF3,0.19197493505699392,0.9696361126607489,4.05989,4.2604146,-0.06955314
HSD3B7,0.19197493505699392,0.9696361126607489,0.37639123,0.1703805,1.1434683
PTGES2,0.19197493505699392,0.9696361126607489,3.3175266,3.2243233,0.04111159
LRRC17,0.19197493505699392,0.9696361126607489,1.1018428,1.2762554,-0.21199849
ALKBH2,0.19197493505699392,0.9696361126607489,1.3571817,1.1399939,0.2515875
MCPH1,0.19197493505699392,0.9696361126607489,4.5206876,4.6879735,-0.052422285
ENSG00000253519,0.19197493505699392,0.9696361126607489,0.37281895,0.11677536,1.6747308
CCNO,0.19197493505699392,0.9696361126607489,0.11542441,0.0,16.8166
ZNF276,0.19197493505699392,0.9696361126607489,2.7991858,2.774471,0.012794495
FAS,0.19197493505699392,0.9696361126607489,0.55057395,0.22137472,1.3144419
KDELR3,0.19197493505699392,0.9696361126607489,1.4371651,1.7935911,-0.31962502
NUTM2A,0.19197493505699392,0.9696361126607489,0.1375364,0.0,17.069464
EEF1D,0.19197493505699392,0.9696361126607489,3.825028,3.7036831,0.046509624
DOK7,0.19197493505699392,0.9696361126607489,3.3845313,3.25915,0.054460287
CFAP20,0.19197493505699392,0.9696361126607489,1.8590502,2.2110033,-0.25013542
DYNC1H1,0.19197493505699392,0.9696361126607489,4.3792143,4.3625817,0.0054900646
ADM,0.19197493505699392,0.9696361126607489,2.0224943,2.5620124,-0.3411417
ARHGAP4,0.19197493505699392,0.9696361126607489,0.4608646,0.25083455,0.87760425
KIAA0930,0.19197493505699392,0.9696361126607489,1.3951943,1.6885974,-0.2753592
ENSG00000284987,0.19197493505699392,0.9696361126607489,0.09575682,0.0,16.547102
SUOX,0.19197493505699392,0.9696361126607489,2.1198246,2.4706583,-0.22095037
CERK,0.19197493505699392,0.9696361126607489,3.6242523,3.4292233,0.07980156
FCHO2,0.19197493505699392,0.9696361126607489,4.0497646,4.163042,-0.03979993
KATNAL1,0.19197493505699392,0.9696361126607489,4.1979055,4.111078,0.030153036
ATP5MC2,0.19197493505699392,0.9696361126607489,3.5258908,3.8467689,-0.12565935
ZNF570,0.19197493505699392,0.9696361126607489,1.7329521,2.0579956,-0.24800801
SLC26A5-AS1,0.19197493505699392,0.9696361126607489,0.529697,1.0965284,-1.0497024
SERAC1,0.19197493505699392,0.9696361126607489,1.9174283,1.7120585,0.16344053
LYZL1,0.19197493505699392,0.9696361126607489,0.36600038,0.13182922,1.4731681
MYC,0.19197493505699392,0.9696361126607489,0.5437824,0.23667854,1.2000971
CCDC88B,0.19197493505699392,0.9696361126607489,0.8709831,1.3788054,-0.6627015
ENSG00000285382,0.19197493505699392,0.9696361126607489,2.2815676,2.5709991,-0.17230368
SAFB2,0.19197493505699392,0.9696361126607489,3.994572,3.8592415,0.049723625
NCALD,0.19197493505699392,0.9696361126607489,3.105929,2.7601352,0.17028582
BCAM,0.19197493505699392,0.9696361126607489,1.6959529,2.0289705,-0.2586516
LINC02271,0.19197493505699392,0.9696361126607489,0.031032499,0.17289613,-2.4780157
IGFBP7-AS1,0.19197493505699392,0.9696361126607489,0.57172334,0.29239774,0.96738267
GLRX5,0.19197493505699392,0.9696361126607489,2.6002657,2.517249,0.046811104
TBX18-AS1,0.19197493505699392,0.9696361126607489,0.21323565,0.07046346,1.5974877
DET1,0.19197493505699392,0.9696361126607489,2.9924114,3.1661747,-0.08143234
TIMM23B-AGAP6,0.19197493505699392,0.9696361126607489,3.0760193,3.0345166,0.019597888
ENSG00000260194,0.19197493505699392,0.9696361126607489,0.14308986,0.0,17.126572
CAPS2,0.19197493505699392,0.9696361126607489,4.436233,4.60265,-0.053129673
NAA25,0.19197493505699392,0.9696361126607489,4.3165874,4.186636,0.044099808
DPYSL4,0.19197493505699392,0.9696361126607489,1.8507956,2.1888027,-0.24199623
PHLDA1,0.19197493505699392,0.9696361126607489,2.1783154,1.8588302,0.22881776
ENSG00000267058,0.19197493505699392,0.9696361126607489,1.7472508,2.1777868,-0.3177759
NIPSNAP1,0.19197493505699392,0.9696361126607489,2.2154157,1.9635427,0.17411846
MIR202HG,0.19197493505699392,0.9696361126607489,0.10891195,0.0,16.732815
LNCOG,0.19197493505699392,0.9696361126607489,0.4394538,0.16978619,1.3719873
ENSG00000227519,0.19197493505699392,0.9696361126607489,0.36456886,0.61747456,-0.7601867
IKZF3,0.19197493505699392,0.9696361126607489,0.62181985,0.8010935,-0.36547345
TOM1,0.19197493505699392,0.9696361126607489,3.751663,3.599111,0.059889555
APOL1,0.19197493505699392,0.9696361126607489,0.34650743,0.15781221,1.1346725
NUP62CL,0.19197493505699392,0.9696361126607489,1.1239684,0.89666873,0.32595402
PTPN3,0.19197493505699392,0.9696361126607489,4.596244,4.9169383,-0.09730482
GPR89B,0.19197493505699392,0.9696361126607489,2.8171945,3.1550047,-0.163383
ENSG00000197585,0.19197493505699392,0.9696361126607489,1.6203384,1.3177297,0.2982405
BROX,0.19197493505699392,0.9696361126607489,2.3992622,2.4552119,-0.03325677
C3orf20,0.19197493505699392,0.9696361126607489,1.4755746,1.1706331,0.33398768
ORC4,0.19197493505699392,0.9696361126607489,3.812482,4.001893,-0.06995213
RPF1,0.19197493505699392,0.9696361126607489,2.5748556,2.5877266,-0.0071936846
QPCT,0.19197493505699392,0.9696361126607489,0.2552195,0.36266565,-0.50689995
USP34,0.19197493505699392,0.9696361126607489,6.013557,5.9107513,0.024877071
ZNF142,0.19197493505699392,0.9696361126607489,2.4047549,2.6771116,-0.15478742
ENSG00000284337,0.19197493505699392,0.9696361126607489,0.0761671,0.18495354,-1.2799118
RAB3GAP1,0.19197493505699392,0.9696361126607489,5.057128,5.203008,-0.041027546
ENSG00000254553,0.19197493505699392,0.9696361126607489,1.2726631,1.5707917,-0.3036411
LSM10,0.19197493505699392,0.9696361126607489,1.6059257,1.3050506,0.29929918
ENSG00000271893,0.19197493505699392,0.9696361126607489,0.26193732,0.42732903,-0.7061236
ENSG00000229498,0.19197493505699392,0.9696361126607489,0.29012752,0.1151942,1.3326116
YRDC,0.19197493505699392,0.9696361126607489,1.4595139,1.2708366,0.19970927
TATDN3,0.19197493505699392,0.9696361126607489,3.2560956,3.6189282,-0.15241933
RCC1,0.19197493505699392,0.9696361126607489,2.5751677,2.5167599,0.033098817
CBLB,0.19197493505699392,0.9696361126607489,6.674608,6.815836,-0.030207396
H2BC26,0.19197493505699392,0.9696361126607489,0.18433444,0.30832887,-0.7421411
RFTN2,0.19197493505699392,0.9696361126607489,1.1180961,1.4615338,-0.38643867
GOLPH3L,0.19197493505699392,0.9696361126607489,2.9849062,3.220773,-0.1097213
UBXN4,0.19197493505699392,0.9696361126607489,4.4096293,4.4156275,-0.0019612312
SRF,0.19570480906493848,0.9680169428707961,1.8899932,1.6546817,0.19182724
ADAMTS4,0.19570480906493848,0.9680169428707961,0.1688322,0.34054708,-1.01226
ENSG00000226994,0.19570480906493848,0.9680169428707961,0.97346306,1.1874021,-0.28661013
ANKEF1,0.19570480906493848,0.9680169428707961,0.5240994,0.7240545,-0.46625704
BRPF1,0.19570480906493848,0.9680169428707961,1.2794827,1.0625997,0.26796228
ZBTB20-AS3,0.19570480906493848,0.9680169428707961,1.2692742,1.4572854,-0.19927952
AKAP5,0.19570480906493848,0.9680169428707961,1.6595047,1.3553634,0.29207277
ZFX-AS1,0.19570480906493848,0.9680169428707961,0.6888336,0.3252563,1.0825763
AANAT,0.19570480906493848,0.9680169428707961,0.33478862,0.15912896,1.0730494
PPM1K-DT,0.19570480906493848,0.9680169428707961,3.0676997,2.3862593,0.36240625
ENSG00000280007,0.19570480906493848,0.9680169428707961,2.223371,1.8854926,0.2378071
RAPSN,0.19570480906493848,0.9680169428707961,0.8260116,0.58822024,0.48980492
TREML1,0.19570480906493848,0.9680169428707961,0.022843005,0.11779328,-2.3663821
ENSG00000257342,0.19570480906493848,0.9680169428707961,2.2390466,2.3446867,-0.06651056
ARL13A,0.19570480906493848,0.9680169428707961,0.45436236,0.81734836,-0.84710634
LINC02713,0.19570480906493848,0.9680169428707961,0.22686984,0.4573027,-1.0112814
CEP19,0.19570480906493848,0.9680169428707961,0.6291688,0.8679114,-0.46409997
ENSG00000254718,0.19570480906493848,0.9680169428707961,1.2697507,1.0619103,0.25788322
FOSL1,0.19570480906493848,0.9680169428707961,0.5180944,0.25415474,1.027505
CTB-30L5.1,0.19570480906493848,0.9680169428707961,1.2186649,1.509187,-0.3084699
ENSG00000253796,0.19570480906493848,0.9680169428707961,0.81071794,1.0774214,-0.41031015
ENSG00000279345,0.19570480906493848,0.9680169428707961,1.1682115,0.9701658,0.2679979
SUSD3,0.19570480906493848,0.9680169428707961,0.054958835,0.14163952,-1.3657846
ENSG00000224810,0.19570480906493848,0.9680169428707961,0.039903555,0.18068497,-2.178859
ENSG00000231698,0.19570480906493848,0.9680169428707961,0.57778746,0.3553781,0.70118254
FAM98C,0.19570480906493848,0.9680169428707961,1.3986269,1.5279115,-0.12754974
ENSG00000232934,0.19570480906493848,0.9680169428707961,0.7382856,0.90000796,-0.28575838
ENSG00000272428,0.19570480906493848,0.9680169428707961,0.32789356,0.70266294,-1.0996029
CHILL1,0.19570480906493848,0.9680169428707961,0.08601581,0.11285384,-0.39177775
ENSG00000272173,0.19570480906493848,0.9680169428707961,0.039848283,0.21076319,-2.4030042
RPE,0.19570480906493848,0.9680169428707961,3.098248,2.7815254,0.15557623
PYURF,0.19570480906493848,0.9680169428707961,2.1403956,2.2353091,-0.06259692
ZNF475,0.19570480906493848,0.9680169428707961,0.17565218,0.27479386,-0.6456255
LAD1,0.19570480906493848,0.9680169428707961,1.283879,0.97757804,0.39322507
PMM1,0.19570480906493848,0.9680169428707961,1.8858032,1.6995957,0.14998746
C4orf19,0.19948752679520487,0.9694443168477259,3.0518618,3.36433,-0.14062953
DNM1,0.19948752679520487,0.9694443168477259,1.267016,1.064399,0.25139552
ENSG00000234378,0.19948752679520487,0.9694443168477259,0.08569765,0.23093167,-1.4301279
ENSG00000267924,0.19948752679520487,0.9694443168477259,1.093917,1.3307804,-0.28276902
UTS2,0.19948752679520487,0.9694443168477259,0.39202464,0.5690646,-0.537647
SSH2,0.19948752679520487,0.9694443168477259,5.86721,5.7197647,0.036718845
RASSF1,0.19948752679520487,0.9694443168477259,2.0545592,2.1101606,-0.038523912
ZNF534,0.19948752679520487,0.9694443168477259,1.3007513,1.3919146,-0.09772545
GGT7,0.19948752679520487,0.9694443168477259,4.47328,4.4742646,-0.00031757355
POLH,0.19948752679520487,0.9694443168477259,3.045821,2.9828196,0.030154347
CRTC2,0.19948752679520487,0.9694443168477259,1.8442568,2.213574,-0.2633379
TSNARE1,0.19948752679520487,0.9694443168477259,2.6025412,2.532651,0.039272785
ENSG00000261329,0.19948752679520487,0.9694443168477259,2.2741969,2.013458,0.17568171
SLC6A12,0.19948752679520487,0.9694443168477259,1.0297009,1.3681369,-0.40998694
CBX6,0.19948752679520487,0.9694443168477259,2.6333966,2.4902265,0.080647826
RIOK1,0.19948752679520487,0.9694443168477259,2.2229652,2.6327772,-0.24409997
ATMIN,0.19948752679520487,0.9694443168477259,1.2835925,1.1018906,0.22020611
RNH1,0.19948752679520487,0.9694443168477259,3.2024024,3.2480645,-0.020425677
PGM5P4-AS1,0.19948752679520487,0.9694443168477259,0.077966675,0.1572376,-1.0120075
FAM222A-AS1,0.19948752679520487,0.9694443168477259,2.2699199,1.891431,0.26316315
PDE7B,0.19948752679520487,0.9694443168477259,3.863782,3.659007,0.078561425
ZNF701,0.19948752679520487,0.9694443168477259,2.9688323,2.7222433,0.12509954
DECR1,0.19948752679520487,0.9694443168477259,5.205711,5.545334,-0.09117913
